# VERTIKAAL 20 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 11:55:57
#X: 48744 - Y: 418169
#00 DONARLOCATIE: GTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48744  418169 20250402 115605    1.01   44.14    9.39   8.54 10.6     111   31.38    4008   28.71   16246    0.92    0.94
  48744  418169 20250402 115620    1.99    0.00    9.39   8.54 10.6     111   31.37    4007   28.71   16242    1.13    0.95
  48744  418169 20250402 115648    2.99   42.04    9.38   8.54 10.6     111   31.36    4007   28.70   16242    1.23    0.87
  48744  418169 20250402 115710    3.97   40.91    9.37   8.54 10.6     111   31.37    4008   28.71   16246    1.48    0.88
  48744  418169 20250402 115728    5.02   39.86    9.34   8.54 10.6     110   31.35    4008   28.71   16247    2.04    1.00
  48744  418169 20250402 115745    6.11   38.89    9.30   8.53 10.6     110   31.32    4008   28.71   16248    1.93    1.05
  48744  418169 20250402 115758    7.02   38.01    9.30   8.53 10.6     110   31.31    4008   28.71   16244    2.11    0.92
  48744  418169 20250402 115815    7.93   37.13    9.29   8.53 10.6     110   31.30    4007   28.71   16243    1.63    0.99
  48744  418169 20250402 115832    9.08   36.12    9.25   8.53 10.6     110   31.28    4009   28.72   16249    2.01    1.07
  48744  418169 20250402 115846   10.04   35.28    9.25   8.53 10.5     110   31.28    4010   28.73   16254    1.41    1.03
  48744  418169 20250402 115900   11.03   34.28    9.32   8.52 10.5     109   31.45    4024   28.84   16320    1.48    1.33
  48744  418169 20250402 115921   12.06   32.99    9.33   8.51 10.4     109   31.49    4028   28.87   16337    1.52    1.53
  48744  418169 20250402 115935   13.04   32.08    9.35   8.51 10.4     109   31.57    4036   28.93   16374    1.55    1.26
  48744  418169 20250402 115953   14.04   31.10    9.31   8.49 10.4     108   31.65    4052   29.06   16445    2.59    1.85
  48744  418169 20250402 120038   15.09   29.74    8.63   8.42 10.1     104   31.39    4087   29.34   16611    2.77    2.48
  48744  418169 20250402 120146   16.03   28.38    6.51   8.23 9.20      90   29.90    4112   29.55   16736    5.04    1.75
  48744  418169 20250402 120206   17.06   27.47    6.21   8.21 9.11      88   29.67    4114   29.57   16748    1.61    1.21
  48744  418169 20250402 120306   18.08   27.00    5.71   8.14 8.61      83   29.25    4110   29.53   16730    1.45    1.38
  48744  418169 20250402 120343   19.05   26.47    5.61   8.12 8.43      81   29.17    4110   29.53   16730    1.23    1.21
  48744  418169 20250402 120357   19.98   27.83    5.51   8.10 8.39      80   29.10    4110   29.54   16730    0.95    1.68
  48744  418169 20250402 120449   20.89   25.02    5.50   8.06 8.04      77   29.10    4113   29.56   16743    1.19    1.70
  48744  418169 20250402 120503   22.14   23.04    5.35   8.06 7.99      76   28.98    4111   29.54   16735    0.89    1.78
  48744  418169 20250402 120517   23.16   21.85    5.29   8.06 7.97      76   28.92    4110   29.54   16732    0.65    1.34
  48744  418169 20250402 120531   24.00   20.93    5.27   8.05 7.96      76   28.91    4111   29.54   16735    0.29    1.40
  48744  418169 20250402 120545   25.11   20.09    5.24   8.04 7.95      75   28.90    4112   29.55   16739    0.61    1.49
  48744  418169 20250402 120600   26.05   18.82    5.22   8.03 7.92      75   28.88    4111   29.55   16738    0.36    1.43
  48744  418169 20250402 120618   26.95   17.96    5.21   8.03 7.86      75   28.87    4112   29.55   16740    0.38    1.51
  48744  418169 20250402 120631   27.96   17.01    5.19   8.02 7.83      74   28.86    4112   29.56   16743    0.88    1.86
  48744  418169 20250402 120705   28.93   16.09    5.18   8.01 7.73      73   28.86    4113   29.56   16747    0.36    1.63
  48744  418169 20250402 120719   29.95   15.05    5.16   8.00 7.70      73   28.86    4115   29.58   16755    0.10    1.66
  48744  418169 20250402 120759   31.04   13.73    5.14   7.98 7.58      72   28.85    4116   29.58   16760    0.27    1.71
  48744  418169 20250402 120828   32.01   13.85    5.13   7.97 7.51      71   28.85    4118   29.60   16767    2.39    1.88
  48744  418169 20250402 120844   32.86   11.93    5.11   7.96 7.46      71   28.85    4119   29.61   16776    0.06    1.89
  48744  418169 20250402 120949   34.13   10.60    5.11   7.95 7.33      69   28.86    4121   29.62   16782    0.15    1.79
