# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 10:26:51
#X: 51572 - Y: 418570
#00 DONARLOCATIE: GTS-06
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1025>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  51572  418570 20250402 102659    1.04   29.14    9.53   8.51 10.2     106   31.44    4002   28.66   16217    0.25    0.87
  51572  418570 20250402 102727    2.01   30.44    9.54   8.51 10.1     106   31.43    4000   28.64   16206    0.48    0.78
  51572  418570 20250402 102741    3.07   30.72    9.56   8.51 10.1     106   31.44    3999   28.64   16204    0.58    0.77
  51572  418570 20250402 102757    4.02   30.80    9.54   8.51 10.1     105   31.43    3999   28.64   16205    0.63    0.83
  51572  418570 20250402 102811    4.99   30.44    9.55   8.51 10.1     105   31.44    3999   28.64   16203    0.73    0.78
  51572  418570 20250402 102824    6.09   29.92    9.56   8.51 10.1     105   31.44    3999   28.63   16201    0.50    0.78
  51572  418570 20250402 102845    7.02   29.55    9.51   8.52 10.0     105   31.41    4000   28.64   16206    1.15    0.86
  51572  418570 20250402 102904    7.98   28.94    9.50   8.51 10.1     105   31.40    4000   28.64   16205    0.77    0.80
  51572  418570 20250402 102941    9.07   28.05    9.24   8.50 10.2     107   31.36    4021   28.82   16306    1.39    0.94
  51572  418570 20250402 102956    9.95   27.22    8.87   8.45 10.2     106   31.53    4081   29.29   16580    2.06    1.71
  51572  418570 20250402 103050   10.96   26.33    8.32   8.40 10.0     102   31.28    4105   29.48   16695    1.70    1.46
  51572  418570 20250402 103116   11.96   26.45    8.15   8.39 9.99     101   31.16    4106   29.50   16703    2.80    1.76
  51572  418570 20250402 103145   13.12   24.64    7.50   8.35 9.96     100   30.63    4106   29.49   16703    1.72    1.09
  51572  418570 20250402 103215   14.09   23.30    7.32   8.34 9.79      97   30.43    4097   29.43   16664    2.14    1.30
  51572  418570 20250402 103325   14.98   20.90    6.41   8.25 9.26      90   29.72    4099   29.45   16678    1.94    1.21
  51572  418570 20250402 103416   15.98   21.53    5.86   8.18 9.06      87   29.33    4104   29.49   16702    0.87    1.18
  51572  418570 20250402 103508   16.95   20.27    5.66   8.14 8.77      84   29.16    4102   29.47   16694    0.98    1.21
  51572  418570 20250402 103523   18.12   17.63    5.45   8.11 8.74      83   29.01    4105   29.50   16708    0.19    1.10
  51572  418570 20250402 103626   19.04   12.95    5.37   8.09 8.43      80   28.95    4105   29.50   16708    0.29    1.13
  51572  418570 20250402 103645   20.00   10.79    5.33   8.08 8.39      80   28.92    4106   29.50   16712    0.38    1.17
  51572  418570 20250402 103713   21.13    8.19    5.23   8.07 8.34      79   28.84    4106   29.50   16712    0.07    1.06
  51572  418570 20250402 103745   22.06    7.85    5.20   8.07 8.31      79   28.83    4106   29.50   16713    0.27    1.15
  51572  418570 20250402 103800   23.05    6.69    5.20   8.07 8.30      79   28.82    4106   29.51   16714    0.89    1.05
  51572  418570 20250402 103817   23.99    5.86    5.20   8.07 8.29      79   28.82    4106   29.50   16713    0.25    1.07
  51572  418570 20250402 103848   24.94    5.61    5.16   8.05 8.22      78   28.80    4107   29.52   16720    0.28    1.15
  51572  418570 20250402 103908   25.99    5.28    5.10   8.05 8.17      77   28.76    4108   29.52   16723    0.20    1.27
  51572  418570 20250402 103935   26.98    5.95    5.04   8.03 8.11      77   28.72    4109   29.53   16726    0.14    1.13
  51572  418570 20250402 104006   28.04    7.73    5.04   8.03 8.03      76   28.72    4109   29.53   16727    0.07    1.11
  51572  418570 20250402 104026   28.87    6.73    5.04   8.03 7.98      75   28.72    4108   29.52   16725    0.15    1.17
  51572  418570 20250402 104042   30.03    5.91    5.03   8.02 7.96      75   28.71    4109   29.53   16726    0.06    1.27
  51572  418570 20250402 104140   31.09    6.41    5.03   8.02 7.88      74   28.71    4109   29.53   16728    0.31    1.18
  51572  418570 20250402 104156   31.95    5.79    5.03   8.01 7.86      74   28.72    4109   29.53   16730    0.19    1.29
  51572  418570 20250402 104235   33.10    3.43    5.03   8.01 7.82      74   28.72    4109   29.53   16728    0.17    1.45
  51572  418570 20250402 104257   33.95    2.53    5.03   8.01 7.79      74   28.72    4109   29.53   16728    0.37    2.42
