# VERTIKAAL 16 M.C.ECOS 8 VERTIKAAL
* 02-04-2025 10:47:23
#X: 50728 - Y: 418381
#00 DONARLOCATIE: GTS-05
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  50728  418381 20250402 104731    1.02   29.93    9.36   8.53 10.3     107   31.34    4006   28.69   16234    0.37    0.90
  50728  418381 20250402 104820    2.00   27.69    9.34   8.53 10.4     108   31.34    4007   28.71   16242    0.25    0.98
  50728  418381 20250402 104842    2.96   26.27    9.34   8.53 10.4     108   31.33    4007   28.70   16239    1.53    0.82
  50728  418381 20250402 104855    4.01   25.07    9.31   8.53 10.4     108   31.32    4008   28.71   16246    1.65    0.79
  50728  418381 20250402 104908    4.96   24.12    9.31   8.53 10.4     109   31.32    4009   28.71   16248    1.24    0.84
  50728  418381 20250402 104922    6.07   22.33    9.30   8.53 10.4     109   31.32    4010   28.72   16254    1.61    0.98
  50728  418381 20250402 104935    7.01   20.98    9.29   8.53 10.4     109   31.32    4010   28.72   16253    1.61    0.92
  50728  418381 20250402 104955    8.03   20.40    9.28   8.53 10.5     109   31.31    4011   28.73   16257    1.60    0.87
  50728  418381 20250402 105008    9.05   18.83    9.26   8.52 10.5     109   31.31    4013   28.75   16267    2.12    1.00
  50728  418381 20250402 105023   10.03    0.00    9.26   8.52 10.5     109   31.31    4013   28.75   16269    2.05    1.06
  50728  418381 20250402 105050   10.95   16.15    9.21   8.50 10.4     108   31.43    4033   28.91   16358    1.62    1.17
  50728  418381 20250402 105146   12.13   13.83    8.43   8.41 10.0     103   31.25    4090   29.36   16626    2.09    1.50
  50728  418381 20250402 105200   13.02   12.38    7.91   8.38 10.0     101   30.90    4097   29.42   16662    1.53    1.45
  50728  418381 20250402 105232   14.07   10.46    7.70   8.36 9.87      99   30.83    4111   29.54   16726    2.62    1.32
  50728  418381 20250402 105306   14.91    9.63    7.49   8.33 9.72      97   30.68    4113   29.55   16737    1.69    1.49
  50728  418381 20250402 105412   16.05    6.98    6.58   8.26 9.36      92   29.92    4108   29.51   16716    1.74    1.29
  50728  418381 20250402 105526   16.98    6.49    5.94   8.20 8.98      87   29.39    4105   29.49   16705    1.51    1.21
  50728  418381 20250402 105639   17.97    5.29    5.92   8.16 8.64      83   29.42    4111   29.54   16734    1.15    1.26
  50728  418381 20250402 105653   18.99    4.56    5.63   8.14 8.62      83   29.20    4112   29.55   16738    1.56    1.31
  50728  418381 20250402 105731   19.98    5.38    5.61   8.12 8.46      81   29.16    4108   29.52   16722    1.56    1.46
  50728  418381 20250402 105746   20.98    4.48    5.25   8.08 8.42      80   28.88    4108   29.52   16721    0.64    1.26
  50728  418381 20250402 105830   22.02    4.43    5.24   8.07 8.22      78   28.87    4107   29.51   16718    0.52    1.29
  50728  418381 20250402 105848   23.07    4.21    5.21   8.07 8.18      78   28.84    4108   29.52   16722    0.35    1.48
  50728  418381 20250402 105902   24.04    3.34    5.19   8.06 8.16      77   28.83    4108   29.52   16721    0.57    1.32
  50728  418381 20250402 105917   24.97    0.00    5.19   8.06 8.13      77   28.83    4108   29.52   16722    0.52    1.38
  50728  418381 20250402 105939   26.04    2.44    5.11   8.05 8.04      76   28.77    4108   29.52   16722    0.20    1.25
  50728  418381 20250402 105953   27.08    1.39    5.10   8.05 7.99      76   28.76    4108   29.52   16722    0.29    1.20
  50728  418381 20250402 110011   27.93    0.00    5.08   8.04 7.95      75   28.75    4109   29.53   16727    0.90    1.44
