# VERTIKAAL 5 M.C.ECOS 8 VERTIKAAL
* 25-04-2025 09:31:01
#X: 54890 - Y: 424000
#00 DONARLOCATIE: GTS-25
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1023>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <6>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  54890  424000 20250425 93109    1.05   22.55   13.02   8.39 8.56      96   34.48    4032   28.88   16336    0.13    0.59
  54890  424000 20250425 93133    1.97   21.92   13.01   8.39 8.57      96   34.48    4032   28.89   16337    0.29    0.51
  54890  424000 20250425 93151    3.08   20.58   13.01   8.39 8.56      96   34.47    4031   28.88   16333    0.10    0.50
  54890  424000 20250425 93208    3.97   19.39   13.01   8.39 8.57      96   34.48    4032   28.89   16338    0.16    0.56
  54890  424000 20250425 93221    5.02   18.32   13.01   8.39 8.56      96   34.47    4031   28.88   16334    0.07    0.62
  54890  424000 20250425 93236    6.05   17.38   13.00   8.39 8.56      96   34.47    4033   28.89   16340    0.12    0.53
  54890  424000 20250425 93321    7.05   16.94   12.91   8.38 8.38      94   34.41    4034   28.90   16345    0.26    0.59
  54890  424000 20250425 93336    7.98   16.14   12.89   8.38 8.36      94   34.40    4034   28.90   16347    0.16    0.54
  54890  424000 20250425 93355    8.97   15.75   12.84   8.37 8.34      94   34.37    4035   28.91   16353    0.13    0.52
  54890  424000 20250425 93408    9.93   15.24   12.81   8.37 8.33      93   34.35    4036   28.91   16354   -0.04    0.51
  54890  424000 20250425 93423   10.99   14.65   12.81   8.37 8.32      93   34.35    4036   28.92   16355   -0.03    0.61
  54890  424000 20250425 93437   11.97   14.05   12.76   8.37 8.30      93   34.31    4036   28.92   16357    0.05    0.64
  54890  424000 20250425 93450   12.98   13.35   12.75   8.37 8.29      93   34.30    4036   28.92   16357    0.00    0.53
  54890  424000 20250425 93518   13.96   12.66   12.71   8.37 8.20      92   34.26    4035   28.91   16353    0.01    0.56
  54890  424000 20250425 93533   14.94   11.53   12.70   8.37 8.15      91   34.25    4036   28.92   16355   -0.02    0.54
  54890  424000 20250425 93550   15.97   10.44   12.69   8.37 8.11      91   34.24    4035   28.91   16352    0.03    0.57
  54890  424000 20250425 93618   17.11    9.20   12.69   8.37 8.04      90   34.25    4036   28.92   16358    0.03    0.53
  54890  424000 20250425 93758   18.03    6.59   12.68   8.33 7.01      78   34.26    4038   28.94   16367    0.09    0.82
  54890  424000 20250425 93852   18.94    4.85   12.37   8.32 6.62      74   34.01    4038   28.94   16368    0.00    0.78
  54890  424000 20250425 94005   20.00    3.04   12.24   8.29 6.12      68   33.89    4036   28.92   16361    0.04    1.30
  54890  424000 20250425 94046   21.02    1.85   12.03   8.27 5.86      65   33.72    4036   28.92   16361    0.15    1.07
  54890  424000 20250425 94143   22.08    1.05   11.87   8.25 5.33      59   33.48    4023   28.82   16302    0.08    1.38
