# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 29-04-2025 12:42:06
#X: 33887 - Y: 398893
#00 DONARLOCATIE: VTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1027>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  33887  398893 20250429 124219    0.99   18.95   15.93   8.50 9.52     112   35.01    3828   27.26   15388    0.48    0.65
  33887  398893 20250429 124236    2.02   17.30   15.85   8.49 9.53     112   34.96    3829   27.27   15393    0.94    0.53
  33887  398893 20250429 124252    3.02   15.49   15.78   8.49 9.51     112   34.91    3829   27.26   15393    1.04    0.61
  33887  398893 20250429 124318    4.01   12.18   14.93   8.50 9.54     110   34.35    3841   27.37   15453    1.59    0.59
  33887  398893 20250429 124400    4.99    7.18   14.65   8.49 9.41     108   34.10    3838   27.34   15441    1.78    0.55
  33887  398893 20250429 124525    6.02   16.94   12.15   8.49 11.0     121   32.79    3914   27.96   15803    7.33    0.84
  33887  398893 20250429 124721    7.02   15.69   11.55   8.39 9.09      98   32.62    3951   28.25   15971    1.92    0.81
  33887  398893 20250429 124810    7.98   14.54   11.35   8.38 8.88      96   32.49    3955   28.28   15992    0.94    0.80
  33887  398893 20250429 124826    9.02   13.49   11.28   8.38 8.85      95   32.45    3955   28.29   15995    0.71    0.83
  33887  398893 20250429 124840   10.02   12.38   11.14   8.37 8.81      95   32.33    3954   28.28   15991    0.59    0.67
  33887  398893 20250429 124855   11.04   11.09   10.86   8.36 8.77      94   32.12    3955   28.29   15997    0.34    0.76
  33887  398893 20250429 124940   11.97    9.43   10.72   8.35 8.62      92   31.99    3953   28.27   15986    0.36    0.70
  33887  398893 20250429 124958   12.98    8.29   10.45   8.35 8.62      91   31.73    3947   28.23   15962    0.35    0.87
  33887  398893 20250429 125017   14.03    7.29   10.40   8.35 8.62      91   31.68    3946   28.22   15958    0.31    0.65
  33887  398893 20250429 125051   14.96    6.63   10.27   8.33 8.50      90   31.61    3950   28.25   15977    0.26    0.83
  33887  398893 20250429 125117   16.02    6.08   10.08   8.32 8.39      88   31.45    3948   28.23   15968    0.05    0.82
  33887  398893 20250429 125142   16.98    5.58   10.05   8.32 8.32      87   31.42    3949   28.24   15970    0.07    0.89
  33887  398893 20250429 125206   18.01    5.28   10.03   8.32 8.26      87   31.42    3949   28.24   15972    0.11    0.84
  33887  398893 20250429 125231   19.02    3.89   10.03   8.32 8.18      86   31.42    3949   28.24   15974    0.11    0.77
  33887  398893 20250429 125252   19.97    2.90   10.03   8.32 8.12      85   31.42    3950   28.25   15976    0.03    0.92
  33887  398893 20250429 125306   20.98    1.70   10.03   8.32 8.09      85   31.42    3950   28.25   15978    0.10    1.09
  33887  398893 20250429 125352   22.02    0.75   10.03   8.31 7.92      83   31.42    3950   28.25   15977    0.06    1.04
