# VERTIKAAL 10 M.C.ECOS 8 VERTIKAAL
* 03-03-2025 16:21:16
#X: 40120 - Y: 395990
#00 DONARLOCATIE: VTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1029>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  40120  395990 20250303 162144    1.00    0.00    6.87   8.40 13.1     125   24.99    3404   24.00   13535    0.41    1.08
  40120  395990 20250303 162239    2.05   19.28    6.70   8.37 12.6     119   25.35    3469   24.50   13825    0.44    1.12
  40120  395990 20250303 162312    2.97   18.53    6.70   8.39 12.7     120   25.01    3423   24.14   13618    0.40    1.05
  40120  395990 20250303 162459    4.06   18.11    6.25   8.24 11.1     106   27.35    3788   26.99   15258    0.44    1.07
  40120  395990 20250303 162523    5.00   18.48    6.16   8.22 11.0     105   27.70    3846   27.45   15523    0.38    1.12
  40120  395990 20250303 162554    5.93   18.18    6.06   8.21 10.8     104   27.96    3893   27.82   15735    0.47    1.14
  40120  395990 20250303 162627    6.95   16.91    6.00   8.21 10.8     103   28.08    3915   27.99   15835    0.30    1.19
  40120  395990 20250303 162652    8.01   15.66    5.96   8.21 10.7     102   28.10    3923   28.05   15872    0.32    1.26
  40120  395990 20250303 162711    9.04   14.73    5.79   8.20 10.7     102   28.05    3933   28.13   15918    0.31    1.34
  40120  395990 20250303 162754   10.10   13.34    5.21   8.16 10.5      99   27.76    3954   28.30   16018    0.15    1.10
  40120  395990 20250303 162813   11.01   12.54    5.10   8.16 10.5      99   27.67    3953   28.29   16013    0.16    1.19
  40120  395990 20250303 162844   11.99   11.61    4.59   8.15 10.5      98   27.45    3975   28.47   16116    0.14    1.21
  40120  395990 20250303 162859   13.02   10.59    4.56   8.14 10.5      98   27.42    3974   28.46   16112    0.20    1.12
  40120  395990 20250303 162916   13.91    9.69    4.53   8.14 10.5      97   27.40    3975   28.47   16115    0.19    1.16
  40120  395990 20250303 162932   15.10    8.53    4.44   8.14 10.5      97   27.36    3979   28.50   16135    0.12    1.23
  40120  395990 20250303 162955   16.10    7.56    4.38   8.13 10.5      97   27.33    3980   28.51   16139    0.14    1.12
  40120  395990 20250303 163021   17.12    6.49    4.34   8.13 10.5      97   27.30    3981   28.52   16144    0.15    1.22
  40120  395990 20250303 163035   17.93    5.61    4.31   8.13 10.5      96   27.29    3983   28.53   16152    0.17    1.15
  40120  395990 20250303 163054   19.03    3.91    4.28   8.13 10.4      96   27.27    3983   28.54   16155    0.16    1.22
  40120  395990 20250303 163109   19.93    3.25    4.28   8.13 10.5      96   27.27    3983   28.54   16155    0.15    1.18
  40120  395990 20250303 163124   20.97    2.16    4.28   8.13 10.5      96   27.27    3983   28.54   16154    0.15    1.25
  40120  395990 20250303 163141   21.88    1.08    4.27   8.13 10.5      96   27.27    3984   28.54   16158    0.11    1.21
  
