# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 02-05-2025 13:26:02
#X: 51572 - Y: 418570
#00 DONARLOCATIE: GTS-06
#01 MEETPUNT: 1
#08 WAARNEMER(S): Hartman
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  51572  418570 20250502 132611    1.00   35.97   17.92   8.39 9.69     122   38.74    4051   29.02   16400    0.51    0.40
  51572  418570 20250502 132625    2.04   35.48   17.86   8.39 9.72     122   38.68    4051   29.02   16397    0.61    0.41
  51572  418570 20250502 132710    2.99   34.59   17.19   8.39 9.94     123   38.10    4049   29.00   16391    0.79    0.45
  51572  418570 20250502 132736    4.02   33.42   16.03   8.38 10.0     121   37.12    4048   29.00   16394    1.05    0.59
  51572  418570 20250502 132827    5.02    0.00   15.59   8.37 9.79     117   36.84    4058   29.08   16442    1.39    0.62
  51572  418570 20250502 132856    6.01   30.68   15.50   8.37 9.84     118   36.85    4068   29.16   16487    1.84    0.57
  51572  418570 20250502 132916    6.96   29.69   15.21   8.37 9.89     118   37.00    4111   29.51   16688    2.58    0.75
  51572  418570 20250502 132931    8.04   26.64   14.93   8.36 9.85     117   37.02    4140   29.74   16823    1.87    0.69
  51572  418570 20250502 133008    8.94    0.00   14.17   8.33 9.52     111   36.60    4166   29.95   16946    1.77    0.62
  51572  418570 20250502 133113   10.01   25.03   13.65   8.32 8.97     104   36.13    4163   29.92   16935    1.19    0.60
  51572  418570 20250502 133203   11.03   22.24   13.35   8.31 8.65     100   35.87    4161   29.91   16928    0.95    0.63
  51572  418570 20250502 133249   11.97   20.08   12.72   8.28 8.02      91   35.30    4157   29.88   16913    0.81    0.53
  51572  418570 20250502 133310   13.02   17.93   12.40   8.27 7.99      90   35.13    4168   29.97   16967    0.67    0.63
  51572  418570 20250502 133336   13.97   19.00   12.27   8.26 7.99      90   35.01    4167   29.96   16962    0.61    0.63
  51572  418570 20250502 133449   15.00    0.00   10.84   8.16 7.45      81   33.63    4143   29.78   16859    1.20    0.47
  51572  418570 20250502 133522   15.96    0.00   10.27   8.15 7.34      79   33.26    4157   29.89   16924    1.11    0.58
  51572  418570 20250502 133601   17.03   19.39    9.25   8.10 7.21      76   32.38    4150   29.84   16899    0.86    0.46
  51572  418570 20250502 133616   18.03   18.05    8.70   8.08 7.17      75   31.93    4150   29.84   16902    1.02    0.50
  51572  418570 20250502 133711   18.98   15.73    7.68   8.00 6.55      67   31.03    4141   29.77   16862    0.96    0.58
  51572  418570 20250502 133822   19.97   15.01    7.25   7.95 6.07      61   30.68    4138   29.75   16853    0.62    0.95
  51572  418570 20250502 133837   21.00   14.04    7.09   7.94 6.04      61   30.54    4137   29.74   16847    0.76    0.73
  51572  418570 20250502 133853   21.98   13.45    6.99   7.94 6.02      60   30.45    4135   29.73   16840    1.25    0.87
  51572  418570 20250502 133930   23.01   10.14    6.86   7.92 5.90      59   30.31    4132   29.70   16825    0.90    1.00
  51572  418570 20250502 133946   24.02   12.71    6.71   7.91 5.88      58   30.21    4133   29.71   16832    0.94    1.12
  51572  418570 20250502 134001   24.91   12.11    6.55   7.90 5.88      58   30.06    4131   29.70   16822    1.42    1.13
  51572  418570 20250502 134036   26.06   11.46    6.58   7.88 5.72      57   30.07    4128   29.67   16808    0.76    1.14
  51572  418570 20250502 134052   27.01   10.64    6.59   7.89 5.70      56   30.08    4129   29.68   16812    0.49    1.20
  51572  418570 20250502 134118   27.98    9.63    6.57   7.88 5.65      56   30.06    4128   29.67   16809    1.61    1.48
  51572  418570 20250502 134140   29.04    8.53    6.59   7.88 5.61      56   30.08    4128   29.68   16810    1.16    1.31
  51572  418570 20250502 134158   30.02    7.45    6.60   7.88 5.60      55   30.08    4128   29.68   16810    1.36    1.27
  51572  418570 20250502 134224   30.97    6.51    6.60   7.87 5.52      55   30.09    4129   29.68   16813    1.63    1.47
  51572  418570 20250502 134302   32.00    5.26    6.60   7.86 5.39      53   30.09    4130   29.69   16815    2.72    1.68
  51572  418570 20250502 134350   33.01    3.96    6.60   7.84 5.21      52   30.09    4129   29.68   16814    1.06    1.87
  51572  418570 20250502 134438   33.97    0.84    6.59   7.86 5.34      53   30.08    4129   29.68   16815    1.04    1.39
