# VERTIKAAL 12 M.C.ECOS 8 VERTIKAAL
* 24-07-2024 11:52:21
#X: 48738 - Y: 418190
#00 DONARLOCATIE: GTS-03
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1022>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <3>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  48738  418190 20240724 115229    1.04   43.11   20.68   8.14 8.79     114   39.11    3856   27.46   15487    2.45    0.00
  48743  418188 20240724 115256    1.91   42.24   20.41   8.14 8.74     113   38.93    3860   27.49   15507    3.78    0.00
  48747  418186 20240724 115330    3.03    0.00   20.34   8.13 8.62     111   38.86    3858   27.48   15502    3.25    0.00
  48752  418184 20240724 115419    4.01   40.24   20.23   8.06 7.87     101   38.80    3862   27.51   15518    3.29    0.00
  48757  418183 20240724 115504    4.97   39.22   20.01   8.02 7.56      97   38.76    3875   27.61   15579    3.45    0.00
  48768  418178 20240724 115618    5.96   10.50   19.90   8.02 7.52      96   38.72    3880   27.66   15603    3.57    0.00
  48780  418184 20240724 115743    6.98   37.61   19.90   7.96 6.90      88   38.89    3897   27.79   15683    2.43    0.00
  48787  418192 20240724 115901    7.98   36.43   19.86   7.90 5.71      74   39.83    3994   28.56   16125    1.13    0.00
  48795  418192 20240724 115948    8.97    0.00   20.10   7.97 6.22      81   40.90    4081   29.25   16523    0.78    0.00
  48799  418194 20240724 120009   10.01    0.00   20.06   7.98 6.20      81   41.06    4101   29.41   16616    1.22    0.00
  48805  418199 20240724 120106   11.02   33.30   19.95   8.01 6.36      82   41.09    4113   29.51   16672    1.07    0.00
  48810  418205 20240724 120230   12.01   32.34   19.47   7.96 5.57      72   40.68    4114   29.52   16681    1.35    0.00
  48814  418209 20240724 120335   13.04   31.18   18.81   7.89 4.42      56   40.20    4124   29.60   16728    0.57    0.00
  48818  418213 20240724 120416   14.04   30.04   18.61   7.86 3.95      50   40.00    4120   29.57   16714    0.39    0.00
  48817  418221 20240724 120522   15.06   20.94   17.48   7.78 2.82      35   38.83    4100   29.42   16628    0.51    0.00
  48817  418228 20240724 120643   16.01   17.83   14.99   7.65 0.24       3   36.67    4095   29.38   16615    0.78    0.00
  48819  418228 20240724 120716   16.97   27.32   12.20   7.59 0.13       1   34.67    4134   29.70   16808    0.27    0.00
  48820  418225 20240724 120739   17.96   26.45   11.51   7.57 0.10       1   34.17    4142   29.77   16850    0.24    0.00
  48821  418223 20240724 120753   19.00   25.40   11.35   7.56 0.09       1   34.05    4143   29.78   16857    0.20    0.00
  48822  418220 20240724 120808   20.08   24.34   11.29   7.56 0.07       1   34.01    4145   29.79   16863    0.15    0.00
  48823  418216 20240724 120823   21.08   23.38   11.23   7.56 0.07       1   33.96    4144   29.79   16863    0.15    0.00
  48826  418208 20240724 120852   22.04   22.22   11.15   7.56 0.05       1   33.90    4145   29.79   16866    0.17    0.00
  48827  418203 20240724 120908   22.97   22.45   11.10   7.56 0.04       0   33.87    4146   29.80   16870    0.13    0.00
  48828  418198 20240724 120927   24.00   14.66   11.05   7.56 0.04       0   33.83    4146   29.80   16873    0.18    0.00
  48830  418192 20240724 120945   25.09   18.72   11.03   7.56 0.03       0   33.82    4147   29.81   16876    0.15    0.00
  48832  418189 20240724 120959   26.01   17.93   11.01   7.56 0.03       0   33.80    4147   29.81   16875    0.15    0.00
  48833  418184 20240724 121020   26.99   17.08   10.98   7.56 0.03       0   33.78    4147   29.81   16878    0.30    0.00
  48834  418179 20240724 121039   27.95   15.38   10.96   7.55 0.02       0   33.76    4148   29.81   16878    0.19    0.00
  48834  418176 20240724 121055   28.97   14.53   10.95   7.56 0.02       0   33.75    4148   29.82   16880    0.22    0.00
  48835  418173 20240724 121110   30.09    0.00   10.91   7.55 0.02       0   33.73    4149   29.82   16883    0.14    0.00
  48835  418170 20240724 121126   31.01   13.10   10.90   7.55 0.02       0   33.72    4149   29.82   16884    0.15    0.00
  48835  418167 20240724 121141   32.02   11.14   10.86   7.55 0.01       0   33.69    4149   29.83   16886    0.19    0.00
  48836  418165 20240724 121155   33.01   11.00   10.83   7.55 0.01       0   33.67    4150   29.83   16890    0.16    0.00
  48836  418162 20240724 121215   34.07    9.29   10.82   7.54 0.00       0   33.66    4150   29.83   16891    0.17    0.00
  48837  418160 20240724 121236   35.06    8.63   10.81   7.55 0.00       0   33.66    4150   29.83   16890    0.15    0.00
  48836  418158 20240724 121255   35.94    7.65   10.81   7.54 0.00       0   33.66    4150   29.83   16891    0.15    0.00
  48836  418158 20240724 121315   36.97    6.74   10.81   7.54 -0.0      -0   33.65    4150   29.83   16890    0.19    0.00
  48835  418157 20240724 121341   38.08    6.39   10.80   7.54 -0.0      -0   33.65    4150   29.83   16891    0.15    0.00
  48833  418157 20240724 121359   38.98    5.24   10.80   7.54 -0.0      -0   33.65    4150   29.84   16893    0.13    0.00
  48828  418160 20240724 121448   40.04    4.73   10.79   7.54 -0.0      -0   33.64    4150   29.83   16891    0.17    0.00
  48827  418162 20240724 121505   41.07    3.49   10.79   7.54 -0.0      -0   33.65    4151   29.84   16893    0.11    0.00
  48824  418164 20240724 121530   41.92    2.88   10.79   7.54 -0.0      -0   33.64    4151   29.84   16893    0.15    0.00
